id,name,description,category,location,floor,ageRange,exhibitType,environment,difficulty,durationMinutes,averageTimeMinutes,visitorCount,rating,feedbackCount,language,accessibility,maintenanceNotes,safetyNotes,educationalValue,curriculumLinks,materials,dimensions,weightKg,powerRequirements,temperatureRange,humidityRange,lastMaintenance,nextMaintenance,cost,sponsor,designer,manufacturer,warrantyExpiry,insuranceInfo,riskAssessment,emergencyContact,images,imagesCount,interactiveFeatures,coordinatesRaw,coordinateX,coordinateY,coordinateNotes,nearbyFacilities,routeInstructions,createdAt,updatedAt,isActive,exhibitCode,scientificName,virtualTour,videos,audioGuides
cmewlzvub0005hnnp90mplad3,Hydroponic Farming,"The Hydroponic Farming exhibit demonstrates how plants can be grown without soil, using nutrient-rich water solutions instead. This modern farming method allows crops to grow faster, use less water, and produce higher yields in smaller spaces.

Visitors see different hydroponic systems like:

NFT (Nutrient Film Technique) – thin streams of nutrient water flow past plant roots.

Deep Water Culture – plant roots are suspended directly in nutrient water.

Drip System – nutrients are dripped slowly near plant roots.

Vertical Farming Setup – maximizing space by growing crops in stacked layers.

The exhibit usually displays crops like lettuce, spinach, herbs, and strawberries thriving in a soil-free setup, showcasing sustainable urban farming.

✨ Learning Outcome

Understand how plants absorb nutrients directly from water.

See how hydroponics saves up to 90% more water compared to traditional farming.

Learn about future solutions for urban food security and space farming.",earth-science,"Dehradun, Uttarakhand, India",first,students,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756458425758-172967668.jpg,1,,"{""floor"":""first"",""x"":6.75,""y"":53}",6.75,53,,,{},2025-08-29T09:07:06.612Z,2025-08-29T09:07:06.612Z,true,,,,,
cmewmaiz80009hnnpozh45rep,Mining in the Ocean,"The ocean floor hides vast mineral resources, including manganese nodules, cobalt, nickel, copper, and rare earth metals, which are critical for batteries, electronics, and renewable energy technologies. Deep-sea mining explores these resources using advanced submarines and robotic machines.

Key Features of the Exhibit:

3D Seafloor Model: Showing hydrothermal vents, polymetallic nodules, and mining zones.

Mining Robots: Miniature models of robotic arms/vehicles that collect minerals.

Video/AR Display: How mining machines work at depths of 4,000–6,000 meters.

Benefits: Source of critical minerals for electric vehicles, solar panels, and electronics.

Concerns: Environmental impact on marine ecosystems, biodiversity loss, and ocean health.

💡 Interactive Element

Visitors can control a mini robotic arm (simulator) to “pick up” nodules from a sandbox-like ocean model.

Side panel quiz: “Should we mine the ocean or recycle better?”

✨ Learning Outcome

Understand the importance of deep-sea resources in future technologies.

Learn about the ethical dilemma: economic benefits vs environmental risks.

Inspire innovation in sustainable alternatives (like recycling and biomining).",earth-science,"Dehradun, Uttarakhand, India",first,students,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756458921025-112544816.jpg; exhibit-1756458921105-794617067.jpg; exhibit-1756458921202-982528230.jpg,3,,"{""floor"":""first"",""x"":4.583333333333333,""y"":46.666666666666664}",4.583333333333333,46.666666666666664,,,{},2025-08-29T09:15:23.156Z,2025-08-29T09:15:23.156Z,true,,,,,
cmeibo43v00059wf6eg8hgl2f,Satyendra Nath Bose,"This exhibit honors Satyendra Nath Bose (1894–1974), one of India’s most brilliant physicists, best known for his work with Albert Einstein that laid the foundation for Bose–Einstein Statistics and the discovery of the Bose–Einstein Condensate (BEC).

The gallery section introduces visitors to his life, research journey, and contributions:

How Bose derived the statistics of photons and sent his paper directly to Einstein.

Einstein’s recognition and collaboration, leading to the birth of quantum statistics.

His impact on particle physics — the naming of “Bosons” after him.",earth-science,"Dehradun, Uttarakhand, India",outside,researchers,passive,outdoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1755594553516-47396199.jpg,1,,"{""floor"":""outside"",""x"":46.6875,""y"":33.4}",46.6875,33.4,,,{},2025-08-19T09:09:14.827Z,2025-08-20T10:18:39.815Z,true,,,,,
cmewls3tr0002hnnp8c0zcb48,Soil Parameter,"The Soil Parameter exhibit demonstrates how different soil properties are measured and why they are crucial for agriculture, construction, and environmental studies. Visitors learn about important soil parameters such as:

Soil Texture (sand, silt, clay composition)

Moisture Content (amount of water held in the soil)

pH Value (acidity or alkalinity affecting plant growth)

Nutrient Levels (nitrogen, phosphorus, potassium, etc.)

Soil Temperature (influences seed germination and microbial activity)

Through models and interactive sensors, the exhibit explains how scientists and farmers assess soil quality to decide which crops grow best in different regions and how to maintain soil fertility.

✨ Learning Outcome

Understand how soil properties affect plant growth and ecosystem balance.

Learn how soil testing helps in sustainable agriculture and land use planning.

Appreciate the role of science and technology in food security.",earth-science,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756458062009-373611741.jpg; exhibit-1756458062187-415865764.jpg,2,,"{""floor"":""first"",""x"":6.083333333333334,""y"":45.83333333333333}",6.083333333333334,45.83333333333333,,,{},2025-08-29T09:01:03.695Z,2025-08-29T09:01:03.695Z,true,,,,,
cmez49ljd0018hnnp2ajozdxn,The Soil & Physiography of the Himalayas,"1️⃣ Origin of Himalayan Rocks

The Himalayas were formed about 50 million years ago when the Indian Plate collided with the Eurasian Plate.

This collision lifted up ancient sedimentary rocks from the Tethys Sea.

Rocks found in the Himalayas include:

Sedimentary rocks (limestone, shale, sandstone) → from ancient seas.

Metamorphic rocks (gneiss, schist, marble) → formed by pressure & heat.

Igneous rocks (granite, basalt) → deep-seated and uplifted.

2️⃣ Soils of the Himalayas

The soil is young, immature, and thin due to steep slopes, erosion, and landslides.

Alluvial soils – found in valleys & foothills, fertile.

Brown forest soils – in middle Himalayas, suitable for cultivation.

Mountain meadow soils – in higher altitudes, rich in organic matter (humus).

Glacial soils – found in high Himalayan regions near glaciers.

3️⃣ Himalayan Physiography (Three Zones)

The Himalayas are divided into three parallel ranges/zones:

🔹 a) Greater Himalayas (Himadri)

Highest range (Mt. Everest, Kanchenjunga).

Average height: 6,000 m and above.

Composed mainly of crystalline rocks (granite, gneiss).

Glaciers and perpetual snow present.

🔹 b) Lesser Himalayas (Himachal)

Average height: 3,500–5,000 m.

Formed of slates, limestone, quartzite.

Valleys like Kangra, Kullu, Kashmir Valley.

🔹 c) Outer Himalayas (Shiwaliks)

Lowest range (900–1,200 m).

Made of unconsolidated sediments (sandstone, conglomerates).

Formed from debris brought down by rivers.

Known for Duns (valleys) like Dehradun.

4️⃣ Key Insight

The Himalayas are geologically young and still rising.

Rocks here are a mixture of old marine sediments and newly metamorphosed formations.

Soils are not very developed due to erosion and landslides, but valleys are fertile.

The physiographic division reflects the gradual rise from plains to the highest peaks.",earth-science,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756610044104-673858144.jpg,1,,"{""floor"":""first"",""x"":92.75,""y"":25}",92.75,25,,,{},2025-08-31T03:14:05.256Z,2025-08-31T03:14:05.256Z,true,,,,,
cmez3xyvp0016hnnpwp8aqp2c,Top 10 Highest Himalayan Peaks,"This exhibit showcases the ten tallest mountain peaks of the Himalayas — the world’s youngest and highest mountain range. Stretching across five countries (India, Nepal, Bhutan, China, and Pakistan), the Himalayas are home to awe-inspiring peaks that have challenged and inspired explorers, mountaineers, and spiritual seekers for centuries.

Highlights:

Mount Everest (8,848 m) – The highest peak in the world, located on the Nepal–China border.

K2 (8,611 m) – Known as the “Savage Mountain,” the second-highest, located in Pakistan-administered Kashmir.

Kangchenjunga (8,586 m) – India’s highest peak, on the India–Nepal border.

Lhotse (8,516 m) – Near Everest, famed for its steep faces.

Makalu (8,485 m) – A pyramid-shaped mountain near Everest.

Cho Oyu (8,188 m) – The “Turquoise Goddess,” located on the Nepal–China border.

Dhaulagiri I (8,167 m) – Known for its dramatic rise above the Kali Gandaki Gorge in Nepal.

Manaslu (8,163 m) – The “Mountain of the Spirit,” in Nepal.

Nanga Parbat (8,126 m) – The “Killer Mountain,” located in Pakistan.

Annapurna I (8,091 m) – A dangerous yet majestic peak in Nepal.

Scientific & Cultural Importance:

These peaks influence climate, rivers, and biodiversity across Asia.

Sacred in Hinduism and Buddhism, many are worshiped as abodes of gods.

The Himalayas act as a natural barrier and a source of fresh water for billions.",earth-science,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756609501817-888741611.jpg,1,,"{""floor"":""first"",""x"":82.08333333333333,""y"":28.166666666666668}",82.08333333333333,28.166666666666668,,,{},2025-08-31T03:05:02.677Z,2025-08-31T03:05:02.677Z,true,,,,,
cmezfxktb0001374k8521626m,🌊⛰️ Riverbeds of the Himalayas,"🏞️ What is a Riverbed?

The riverbed is the ground at the bottom of a river where water flows.

In the Himalayas, riverbeds are made of rocks, pebbles, sand, and silt carried down from the mountains.

🌀 Himalayan Riverbeds

Himalayan rivers like the Ganga, Yamuna, Brahmaputra, and Indus rush down steep slopes.

Their fast flow erodes rocks and deposits gravel and sand in the riverbeds.

In the plains, riverbeds become wider, with fertile silt that supports farming.

💎 Treasures of Riverbeds

Pebbles & boulders: Worn smooth by flowing water.

Fossils & minerals: Found in some Himalayan riverbeds.

Shaligrams (ammonite fossils) are found in riverbeds of the Gandaki River in Nepal.

🌱 Why are Riverbeds Important?

Provide freshwater for drinking and farming.

Create fertile soil for agriculture.

Home to aquatic life like fish and plants.

Support traditional livelihoods (fishing, sand collection, small irrigation).

⚡ Did you know?
In monsoon, Himalayan riverbeds can change shape overnight due to floods, forming new channels and islands!",earth-science,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756629636012-669983802.jpg; exhibit-1756629636194-992603500.jpg,2,,"{""floor"":""first"",""x"":94.25,""y"":31.833333333333336}",94.25,31.833333333333336,,,{},2025-08-31T08:40:39.837Z,2025-08-31T08:40:39.837Z,true,,,,,
cmezfw12e0000374kath5uxii,🦴⛰️ Himalayan Fossils,"Ancient Seas in the Sky

Believe it or not, the Himalayas were once under the sea!

Around 50 million years ago, the Indian Plate collided with the Eurasian Plate, pushing up the ocean floor to form the mountains.

That’s why you can find marine fossils — seashells, corals, and even ammonites — high up in the Himalayas, thousands of meters above sea level.

🌀 Ammonites – The Sacred Fossils

Fossils of spiral-shaped sea creatures called ammonites (locally known as Shaligrams) are found in rivers like the Gandaki in Nepal.

In Hindu tradition, these fossils are considered sacred symbols of Lord Vishnu.

They link science, culture, and spirituality in a unique way.

🌿 Traces of Ancient Life

Fossils of plants, reptiles, and mammals have also been discovered, revealing how the Himalayas evolved from tropical forests to icy peaks.

These fossils help scientists reconstruct past climates and understand how life adapted to rising mountains.",earth-science,"Dehradun, Uttarakhand, India",first,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756629563168-539756.jpg; exhibit-1756629563608-796922857.jpg; exhibit-1756629563921-198753595.jpg,3,,"{""floor"":""first"",""x"":90.08333333333334,""y"":28.833333333333332}",90.08333333333334,28.833333333333332,,,{},2025-08-31T08:39:27.587Z,2025-08-31T08:39:27.587Z,true,,,,,
cmewn1e4s000khnnp953u5426,Nuclear Energy and Efficient Power Distribution,"This exhibit explains how nuclear energy is generated by controlled nuclear fission reactions inside a reactor and then distributed efficiently through advanced power grids. Nuclear power plants produce enormous amounts of energy with minimal carbon emissions. Modern smart grids ensure that this electricity is transmitted efficiently, minimizing wastage and balancing demand across cities and industries.

✨ Applications

Large-Scale Electricity – powers entire cities from a single plant.

Low Carbon Footprint – sustainable alternative to coal and oil.

Efficient Distribution – smart grids reduce power loss and ensure reliable supply.

🎯 Learning Outcome

Understand how nuclear fission produces usable energy.

Recognize the role of safety & efficiency in nuclear plants.

Learn how modern power grids distribute electricity effectively.",energy,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756460175700-62451594.jpg,1,,"{""floor"":""first"",""x"":0.9166666666666666,""y"":21.833333333333332}",0.9166666666666666,21.833333333333332,,,{},2025-08-29T09:36:16.588Z,2025-08-29T09:36:16.588Z,true,,,,,
cmeifi1000003gjwk2cwfalhb,Amarnath Cave,"This exhibit is a constructed cave model built to represent the holy Amarnath Cave in Kashmir. Inside the model, a symbolic ice-lingam structure has been shown, reflecting the natural ice stalagmite formation that occurs in the real Amarnath Cave.

The purpose of this depiction is to familiarize visitors with the cultural and spiritual importance of Amarnath Yatra and to highlight the natural phenomenon of stalagmite formation. It does not recreate the full cave but offers a miniaturized symbolic view for educational and cultural awareness.",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1755600988364-138296917.jpg,1,,"{""floor"":""first"",""x"":92.91666666666667,""y"":46.166666666666664}",92.91666666666667,46.166666666666664,,,{},2025-08-19T10:56:29.312Z,2025-08-20T10:18:39.860Z,true,,,,,
