id,name,category,floor,ageRange,type,environment,features,imagesCount,createdAt,updatedAt,description
cmewls3tr0002hnnp8c0zcb48,Soil Parameter,earth-science,,researchers,passive,indoor,[],2,2025-08-29T09:01:03.695Z,2025-08-29T09:01:03.695Z,"The Soil Parameter exhibit demonstrates how different soil properties are measured and why they are crucial for agriculture, construction, and environmental studies. Visitors learn about important soil parameters such as:

Soil Texture (sand, silt, clay composition)

Moisture Content (amount of water held in the soil)

pH Value (acidity or alkalinity affecting plant growth)

Nutrient Levels (nitrogen, phosphorus, potassium, etc.)

Soil Temperature (influences seed germination and microbial activity)

Through models and interactive sensors, the exhibit explains how scientists and farmers assess soil quality to decide which crops grow best in different regions and how to maintain soil fertility.

✨ Learning Outcome

Understand how soil properties affect plant growth and ecosystem balance.

Learn how soil testing helps in sustainable agriculture and land use planning.

Appreciate the role of science and technology in food security."
cmewhw1990001hnnpyw7ojez0,Global Positioning System (GPS),technology,,researchers,passive,indoor,[],1,2025-08-29T07:12:08.524Z,2025-08-29T07:12:08.524Z,"The Global Positioning System (GPS) exhibit demonstrates how satellites help us determine our exact location anywhere on Earth. GPS works through a network of at least 24 satellites orbiting the Earth, continuously transmitting signals. A GPS receiver (like in our phones or vehicles) picks up signals from at least four satellites to calculate precise latitude, longitude, altitude, and time.

The exhibit shows practical applications such as navigation, disaster management, military use, weather prediction, agriculture, and daily life tools like Google Maps. Visitors can learn how triangulation and time synchronization are the basis of this remarkable technology.

✨ Learning Outcome

Understand the working principle of GPS using satellites and triangulation.

Recognize the importance of GPS in modern life (transport, communication, environment, and defense).

Appreciate how space science contributes to everyday problem-solving."
cmewhm4g20000hnnpgvmhhhet,Future Technologies,technology,,researchers,passive,indoor,[],1,2025-08-29T07:04:26.112Z,2025-08-29T07:04:26.112Z,"The Future Technologies exhibit highlights the cutting-edge innovations that are shaping tomorrow’s world. It introduces visitors to advancements in areas like artificial intelligence, robotics, nanotechnology, biotechnology, renewable energy, and space exploration. Through models, interactive displays, and information panels, the exhibit encourages visitors to imagine the possibilities of science in transforming everyday life and solving global challenges.

✨ Learning Outcome

Awareness of upcoming technologies that will influence industries, health, education, and society.

Understanding the role of research, innovation, and interdisciplinary science in shaping the future.

Inspires creativity and critical thinking about how technology can be applied responsibly for sustainable development."
cmewgyfnf0000qsr996urezmu,Film Corner,ai-and-robotics,,families,passive,indoor,"Audio Guide, Live Demonstrations, Video Content, Guided Tours",1,2025-08-29T06:46:00.878Z,2025-08-29T06:46:00.878Z,"The Film Corner is a dedicated space where short scientific films, documentaries, and educational videos are screened. It offers visitors an engaging way to explore complex scientific concepts, biographies of great scientists, environmental issues, and new technologies through visual storytelling.

The corner is designed like a mini theatre with comfortable seating and quality audio-visual systems to make the experience immersive. Programs are scheduled at intervals, ensuring that groups of visitors can watch together.

✨ Learning Outcome

Understand science and technology through visual and narrative media.

Encourage curiosity and discussion about scientific developments.

Learn about the lives and contributions of scientists in an engaging format.

Experience how films can simplify complex scientific ideas for the general public."
cmeqmh1260000i9ggjonczjg3,,passive,,families,passive,indoor,[],0,2025-08-25T04:33:49.465Z,2025-08-25T04:33:49.465Z,
cmeifi1000003gjwk2cwfalhb,Amarnath Cave,environment,,families,passive,indoor,[],1,2025-08-19T10:56:29.312Z,2025-08-20T10:18:39.860Z,"This exhibit is a constructed cave model built to represent the holy Amarnath Cave in Kashmir. Inside the model, a symbolic ice-lingam structure has been shown, reflecting the natural ice stalagmite formation that occurs in the real Amarnath Cave.

The purpose of this depiction is to familiarize visitors with the cultural and spiritual importance of Amarnath Yatra and to highlight the natural phenomenon of stalagmite formation. It does not recreate the full cave but offers a miniaturized symbolic view for educational and cultural awareness."
cmeie1duc0002gjwkj2ko9wqr,Corythosaurus,environment,,families,passive,outdoor,[],1,2025-08-19T10:15:33.204Z,2025-08-20T10:18:39.847Z,"The exhibit displays a life-sized Corythosaurus model, often with its distinctive helmet-like crest. Information panels explain how paleontologists study fossilized bones and compare them with modern species (like birds and reptiles) to understand dinosaur behavior, diet, and environment. Children particularly enjoy the scale of the dinosaur, helping them imagine a world where these giants roamed."
cmeidxcoc0001gjwknyhxs9ro,Whispering Garden,environment,,families,passive,outdoor,[],1,2025-08-19T10:12:25.066Z,2025-08-20T10:18:39.841Z,"The Whispering Garden exhibit allows two visitors to communicate across a large distance using only whispers. The secret lies in the parabolic shape of the reflectors: sound waves originating at the focal point of one dish reflect and travel in a straight line to the focal point of the opposite dish. This creates a magical effect — a person speaking very softly can be heard clearly at the other end, while nearby people cannot.

The exhibit introduces visitors to the principles of sound wave reflection, parabolic geometry, and acoustic focusing. The same principle is applied in whispering galleries in cathedrals, satellite dishes, and even modern sound systems."
cmeidtzf00000gjwkywuls12v,Bird in Cage,environment,,researchers,passive,outdoor,[],1,2025-08-19T10:09:47.913Z,2025-08-20T10:18:39.832Z,"The Bird in Cage exhibit is a classic optical illusion that excites children and adults alike. A simple card with a bird on one side and a cage on the other is fixed on strings. When the card is rapidly rotated, our eyes merge the two separate images into one — making it look like the bird is sitting inside the cage. This phenomenon occurs because the human eye retains an image for a brief moment even after it disappears. The exhibit beautifully demonstrates persistence of vision, the very principle that makes motion pictures and animations possible."
cmeid866v0000az6uzg2dnyld,C. V. Raman,physics,,researchers,passive,outdoor,[],1,2025-08-19T09:52:50.261Z,2025-08-20T10:18:39.826Z,"The C. V. Raman exhibit introduces visitors to the life and work of Sir Chandrasekhara Venkata Raman, one of India’s greatest physicists. A large display panel narrates his journey, from his research in optics to his Nobel-winning discovery of the Raman Effect, where light undergoes a change in wavelength after interacting with matter. The exhibit explains the principle with diagrams and sometimes a small optical demonstration. Visitors learn how Raman’s work laid the foundation for Raman Spectroscopy, widely used today in laboratories for identifying substances."
cmeibo43v00059wf6eg8hgl2f,Satyendra Nath Bose,earth-science,,researchers,passive,outdoor,[],1,2025-08-19T09:09:14.827Z,2025-08-20T10:18:39.815Z,"This exhibit honors Satyendra Nath Bose (1894–1974), one of India’s most brilliant physicists, best known for his work with Albert Einstein that laid the foundation for Bose–Einstein Statistics and the discovery of the Bose–Einstein Condensate (BEC).

The gallery section introduces visitors to his life, research journey, and contributions:

How Bose derived the statistics of photons and sent his paper directly to Einstein.

Einstein’s recognition and collaboration, leading to the birth of quantum statistics.

His impact on particle physics — the naming of “Bosons” after him."
cmeibm45b00049wf64jjkrirn,Acharya Jagadish Chandra Bose (J.C. Bose),earth-science,,researchers,passive,outdoor,[],1,2025-08-19T09:07:41.565Z,2025-08-20T10:18:39.808Z,"This exhibit celebrates Acharya J.C. Bose, the Indian scientist who proved that plants are alive and respond to touch, light, and sound. He also pioneered the use of microwaves and built instruments to detect very weak signals. His invention of the Crescograph amazed the world by showing plant growth in real time. Visitors can explore his pathbreaking work in radio science and plant biology, which continues to inspire modern research."
cmeibjvrr00039wf6rr87gtkm,Birbal Sahni (Father of Indian Paleobotany),geology,,researchers,passive,outdoor,[],1,2025-08-19T09:05:57.397Z,2025-08-20T10:18:39.798Z,"This exhibit celebrates Prof. Birbal Sahni (1891–1949), a pioneering Indian scientist who laid the foundation of paleobotany (the study of fossil plants) in India. He made significant contributions to understanding India’s ancient plant life, fossils, and geological history. Sahni was also the founder of the Birbal Sahni Institute of Palaeosciences (Lucknow), one of the world’s leading research centers in paleobotany. The exhibit introduces visitors to his life, work, and how his research helped decode India’s prehistoric vegetation and its role in Earth’s evolutionary story.

Location: Biography Section / Indian Scientists Gallery

Theme: Biology / History of Science

Type: Informational + Interactive Display (panels, fossil replicas, models)

Complexity Level: Easy to Moderate (conceptual + historical)

Target Age Group: 12+ (students, researchers, general public)

Interactivity Score: 4 (mostly informative, with fossil displays and replicas)

Duration: 8–12 minutes

Learning Outcome:

Learn about Birbal Sahni’s life and scientific contributions.

Understand the basics of paleobotany and its role in reconstructing Earth’s past.

Appreciate India’s scientific heritage and its global contributions.

Features:

Life-size portrait/statue of Birbal Sahni

Fossil plant samples and replicas

Timeline of discoveries in paleobotany

QR-based interactive media (documentaries, 3D fossils)

Tags: biology, paleobotany, fossils, Indian scientists, history of science"
cmeibhhfg00029wf6rx91dwe1,Tensegrity Structure,physics,,researchers,passive,outdoor,[],2,2025-08-19T09:04:05.473Z,2025-08-20T10:18:39.791Z,"The Tensegrity Structure is a fascinating outdoor exhibit that challenges our usual perception of balance and stability. At first glance, the structure appears to be floating or magically suspended in the air, supported only by cables and struts. In reality, it demonstrates the principle of tensional integrity (tensegrity), where a system of isolated rigid elements is held together by a network of continuous tension. This exhibit sparks curiosity by showing how structures can be both strong and lightweight, and inspires discussions about its applications in architecture, biology, and robotics.

Location: Outdoor Science Park (Ground Floor Campus)

Theme: Physics / Engineering (Mechanics & Structures)

Type: Static + Interactive Demonstration

Complexity Level: Moderate (conceptual, visual appeal)

Target Age Group: 12+ (Middle school, high school, general visitors)

Interactivity Score: 6 (visitors can touch/observe the stability and test balance)

Duration: 5–10 minutes

Learning Outcome:

Understand tensional integrity – balance of forces.

Appreciate applications in modern architecture, bridges, space stations, and nature (e.g., cells, bones).

Encourage problem-solving and structural design thinking.

Features:

Suspended rods and cables

Illusion of “floating” parts

Hands-on stability check

Tags: physics, mechanics, balance, architecture, engineering, outdoor exhibit"
cmeibbsqi00019wf68zewum1j,Canteen,biology,,families,interactive,both,[],1,2025-08-19T08:59:40.216Z,2025-08-20T10:18:39.782Z,"The canteen at RSC Dehradun provides visitors with a comfortable space to relax and enjoy light meals, snacks, and beverages during their visit. It is especially useful for school groups and families who spend several hours exploring the science park, galleries, and theatres. With affordable food options and group-friendly seating, it supports a full-day learning experience at the center.

Location: Ground Floor / Outdoor Campus (near entrance/exit area)

Theme: Visitor Facility (Food & Refreshments)

Type: Service / Amenity

Complexity Level: Basic

Target Age Group: All ages (students, families, researchers, staff)

Interactivity Score: 2 (service-based, not educational)

Duration: 10–30 minutes (average snack/meal break)

Learning Outcome: Supports long visits by offering refreshments and rest opportunities.

Features:

Vegetarian snacks & meals

Tea/coffee, beverages

Seating area for groups

Affordable pricing for students

Tags: facility, food, refreshment, rest, break, outdoor"
cmeib9qy400009wf6odovx6vc,Elliptical Speaking Fish,physics,,families,interactive,outdoor,[],1,2025-08-19T08:58:04.584Z,2025-08-20T10:18:39.775Z,"Location: Outdoor Science Park (Ground area, near entry path)

Theme: Physics / Acoustics (Sound reflection)

Type: Interactive, two-person activity

Complexity Level: Basic (all ages can try)

Target Age Group: Kids, Teens, Families

Interactivity Score: 5 (visitors must participate)

Duration: ~3–4 minutes per try

Learning Outcome:

Demonstrates how sound waves travel and reflect along an ellipse.

When two people stand at the focal points of the structure and speak, their voices are carried directly to each other — even if they whisper.

Teaches principles of acoustics, geometry of ellipses, and sound propagation.

Features:

Outdoor installation

Physical model (large elliptical dish setup with fish-shaped acoustic reflector)

Tags: acoustics, ellipse, sound reflection, whispering, outdoor exhibit"
cmeib0abp0000jsz4oq4x1n8y,Himalaya Gallery,environment,,families,interactive,indoor,"Audio Guide, Interactive Touch, Live Demonstrations, Video Content, 3D Models, Guided Tours",1,2025-08-19T08:50:43.122Z,2025-08-20T10:18:39.758Z,"This gallery is thematic, combining science, geography, biodiversity, culture, and exploration history related to the Himalayas, with special emphasis on Uttarakhand.

🔹 Key Exhibit Themes

Geography & Exploration

Highest 10 Himalayan Peaks

Mountain Passes

Khumbu Glacier

Everest Expedition Models

Surveying & Mapping (Nain Singh Rawat, Radhanath Sikdar)

Nature & Environment

Himalayan Biodiversity

Uttarakhand Endemic Species

Herbal & Healing Flora

Glacial & Frozen Zones

Himalayan Climate Zones

River Systems & Lakes

Disaster & Natural Calamity Patterns

Culture & Heritage

Amarnath Cave Replica (Ice Lingam)

Folklore & Traditional Knowledge Systems

Sacred Sites & Pilgrimage Trails

Regional Superfoods & Traditional Diets

Sustainability & Human Practices

Water Harvesting Techniques

Himalayan Adventure Sports

Uttarakhand Tourism Highlights"
